namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5a60ba44-eacb-4fad-a42c-23d07444ef6a,T1.Q10,"Given the information you have, how likely is it that the apparent pattern is a result of statistical error (sometimes called random error or random chance)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,f8b58ee1-98d6-4580-af47-a32ba366083e,T1.Q10.A3,Neither Likely nor Unlikely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5a60ba44-eacb-4fad-a42c-23d07444ef6a,T1.Q10,"Given the information you have, how likely is it that the apparent pattern is a result of statistical error (sometimes called random error or random chance)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,85eaccd3-4b68-4da7-b0d7-4b2619b78aaa,T1.Q10.A4,Somewhat Unlikely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5a60ba44-eacb-4fad-a42c-23d07444ef6a,T1.Q10,"Given the information you have, how likely is it that the apparent pattern is a result of statistical error (sometimes called random error or random chance)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,80c9d44f-6990-4f9e-be78-91d7f7a60ecc,T1.Q10.A5,Very Unlikely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",1ba012a5-4343-44d5-bcd8-7145e8a8fb83,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the collection or evaluation of data that could not be cancelled out by simply collecting more data in the same way)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,2c65fdf2-e087-4f01-a933-cd59d0c5ceed,T1.Q11.A1,Extremely Likely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",1ba012a5-4343-44d5-bcd8-7145e8a8fb83,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the collection or evaluation of data that could not be cancelled out by simply collecting more data in the same way)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,1e3959f1-29ea-4385-bd57-0b64d4a74bf4,T1.Q11.A2,Somewhat Likely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",1ba012a5-4343-44d5-bcd8-7145e8a8fb83,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the collection or evaluation of data that could not be cancelled out by simply collecting more data in the same way)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,dc7fa783-b636-4329-b00c-1a992dfd4764,T1.Q11.A3,Not Sure,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",1ba012a5-4343-44d5-bcd8-7145e8a8fb83,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the collection or evaluation of data that could not be cancelled out by simply collecting more data in the same way)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,e1ca7441-79ab-4c61-811f-3e8143da4b69,T1.Q11.A4,Somewhat Unlikely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",1ba012a5-4343-44d5-bcd8-7145e8a8fb83,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the collection or evaluation of data that could not be cancelled out by simply collecting more data in the same way)?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,36eda4b4-8d62-443f-b83c-aee450ef77f2,T1.Q11.A5,Very Unlikely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fde8524b-0cc1-4e0c-812e-af14d7f4288c,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topics discussed in the passage?,RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",4,12f1cedc-b66e-413b-ad97-228d283af00b,T1.Q12.A1,"Yes, explicitly",,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fde8524b-0cc1-4e0c-812e-af14d7f4288c,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topics discussed in the passage?,RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",4,f935e8f7-00b6-4ca3-abf2-f167ddb92954,T1.Q12.A2,"Yes, implicitly",,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fde8524b-0cc1-4e0c-812e-af14d7f4288c,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topics discussed in the passage?,RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",4,b0f7960b-59e7-4f6b-a69f-6ec51908b603,T1.Q12.A3,I can't tell,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fde8524b-0cc1-4e0c-812e-af14d7f4288c,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topics discussed in the passage?,RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",4,b604120e-28fc-4963-b358-65a2bd6bff7e,T1.Q12.A4,"No, not at all",,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,89906ecf-d44d-44e4-a6c2-c39defcc5a6c,T1.Q14.A1,1: Easiest thing I've ever done in a learning situation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,d3bcd12e-de96-4016-9fd5-efeb521f98fd,T1.Q14.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,afb0ee9a-1bf3-4a1a-a12e-707d8f38f70f,T1.Q14.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,d407bf5d-81a9-4ea0-a165-a04cd9318c1d,T1.Q14.A4,4: Neither easy nor difficult,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,e64c1a7e-ceb8-4e52-bc14-25c382311a18,T1.Q14.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,3a08fced-b000-464b-a06c-9c6caa93df71,T1.Q14.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",64f17566-315d-48f7-8a13-774fe1f8d4ff,T1.Q14,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,731d75b2-a207-46d2-b02b-a29b29857ea6,T1.Q14.A7,7 Hardest thing I've ever done in a learning situation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,628c3b9c-7d27-4f3d-9e2f-24e5be73a756,T1.Q15.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,865d6a96-04a4-45ff-a0d3-c35d6a003d6f,T1.Q15.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,bcd13bc0-514b-44b5-8b91-b54a99c3c42c,T1.Q15.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,8c074d21-9582-4f27-ac41-27b2964be593,T1.Q15.A4,4: Somewhat confident,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,7e4f9f59-9fe3-412e-a0b8-ae86f191579f,T1.Q15.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,595f4ab9-3167-47e4-a507-5b812df20249,T1.Q15.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",640d5640-0fbc-4174-8cfa-68ee19ce7f38,T1.Q15,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,77238d62-8a24-430c-9067-f83fc6612fc5,T1.Q15.A7,7: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Evidence2020_09_20,7df0fe017a85c95095d48707da0cef35bbf1af0781e67452ecb894472790ee76,e4b3fb5b-0f29-400f-bf38-9d7fa3e39c4e,Evidence Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5a4795cd-1ea7-428b-85a5-58cfe8102213,T1.Q16,"Is there anything about the interface, instructions, or question wording that could be improved to make tasks like this easier?",TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,7f483d26-b601-4afe-ad9f-20c083b7074f,T1.Q16.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
